gene_symbol,ensembl_gene_id,TvsH.logFC,TvsH.FDR,TvsU.logFC,TvsU.FDR,cistrans,direction
TMEM45A,ENSG00000181458,0.695698665836148,0.00061053077248991,0.419055488577577,0.0242460656462986,cis,Towards UnRx
TMEM56,ENSG00000152078,-0.555648347999795,0.00737570074704278,-0.362094114550946,0.0261792971622182,cis,Towards UnRx
TMPRSS2,ENSG00000184012,-0.552848007070855,0.00727892610966876,-0.773911807554547,3.01411745709182e-07,cis,Towards UnRx
TMTC3,ENSG00000139324,-0.531167621167839,0.00368951628217303,0.295425246674071,0.0416841770753041,trans,Away from UnRx
TMTC4,ENSG00000125247,0.957202879071068,1.15705893303173e-11,0.551375392405602,1.75918753100984e-07,trans,Towards UnRx
TNFAIP2,ENSG00000185215,0.566736848951913,0.000657760339083458,-1.29082403321672,1.99428215501971e-21,trans,Away from UnRx
TNFRSF18,ENSG00000186891,1.5773425411893,2.7809413261579e-27,1.01941662353593,1.87663631963056e-19,cis,Towards UnRx
TNFRSF1A,ENSG00000067182,-0.730774738205016,6.37228283339938e-09,-0.36941453752025,0.00075341823215856,cis,Towards UnRx
TNFSF10,ENSG00000121858,1.09797923510686,7.51107053163021e-11,-0.138562877829706,0.338521146697342,trans,Away from UnRx
TNNT1,ENSG00000105048,0.712842887382836,0.00023251691540009,-0.462479204905147,0.00573109116947291,trans,Away from UnRx
TNRC6A,ENSG00000090905,0.603765900635469,0.000120141353890674,-0.217617986631699,0.0972312154480203,trans,Away from UnRx
TNS1,ENSG00000079308,-1.15003501392204,4.76921313746275e-10,-0.912298209030543,3.16934164834956e-08,trans,Towards UnRx
TP53I13,ENSG00000167543,0.755941399457714,1.09910919328341e-08,0.57657320663543,1.78220694723508e-08,trans,Towards UnRx
TPGS2,ENSG00000134779,-0.719580497001302,6.59714953796865e-10,0.221816427846426,0.0386061160437378,trans,Away from UnRx
TPI1,ENSG00000111669,-0.549112477269727,1.44545914988225e-14,-0.336756272116678,2.77214044377499e-08,cis,Towards UnRx
TPM1,ENSG00000140416,1.35208545164014,7.4170692206681e-24,1.11073415009785,1.18499352272836e-26,trans,Towards UnRx
TRAF3IP3,ENSG00000009790,1.25718848681578,3.07831612597224e-15,1.00331492790745,2.87397446978986e-16,trans,Towards UnRx
TRIM26,ENSG00000234127,0.691639875601415,6.80165572011816e-05,-0.158087964607222,0.257772077450782,trans,Away from UnRx
TRIM27,ENSG00000204713,0.519546451726244,3.89765571330156e-05,-0.17818026549253,0.0974613574451473,trans,Away from UnRx
TRIM37,ENSG00000108395,-0.617944225563682,1.3859671818022e-05,-0.0436864169467267,0.7775429085075,trans,Towards UnRx
TRIM38,ENSG00000112343,0.867006331646757,7.82945596028726e-09,0.0241678492305553,0.889800190369987,trans,Towards UnRx
TRIM39,ENSG00000204599,0.755245549138354,0.000280501855344628,0.00181667329334877,0.994633905968238,trans,Towards UnRx
TRMT10C,ENSG00000174173,-0.509165405484142,1.83631641888224e-08,-0.43150335455006,3.29374592558776e-08,cis,Towards UnRx
TROAP,ENSG00000135451,0.699789138646759,9.43155053072076e-05,0.757340616596879,1.77993843210908e-07,trans,Towards UnRx
TSC22D1,ENSG00000102804,-0.66970351116743,9.24115963543528e-07,0.167452412669545,0.225891897923084,trans,Away from UnRx
TSEN15,ENSG00000198860,-0.54402169396115,7.87164514416143e-05,-0.390265193683661,0.000942468939463414,trans,Towards UnRx
TSPAN13,ENSG00000106537,-0.636073249179813,3.69067590973184e-10,-0.387575344003093,2.45274436715828e-05,cis,Towards UnRx
TSPAN14,ENSG00000108219,-0.605194904787517,1.53563576844185e-05,-0.114840124342768,0.434351677881922,trans,Towards UnRx
TSPAN15,ENSG00000099282,0.63153296783777,1.51296667207902e-08,0.656121928286464,6.03531217221531e-15,trans,Towards UnRx
TSPAN33,ENSG00000158457,0.80918418942087,2.1288947356519e-08,0.553985330794702,1.63852844450988e-06,cis,Towards UnRx
TSTA3,ENSG00000104522,-0.549135124400055,4.00047573346393e-10,-0.0114335465767126,0.924734015133496,trans,Towards UnRx
TTC23,ENSG00000103852,0.815201809237597,2.6235038570841e-07,0.978618868118109,5.20150013889856e-15,trans,Towards UnRx
TTC3,ENSG00000182670,0.702377889278668,1.20462816841575e-16,0.815984093181183,4.99128992195368e-32,cis,Towards UnRx
TTC39A,ENSG00000085831,1.47328687590097,3.35879855739089e-21,0.335082293168834,0.00652823925762514,cis,Towards UnRx
TUBB2A,ENSG00000137267,1.11444407288128,5.39036307596397e-14,0.670649496037093,1.12402662607447e-08,trans,Towards UnRx
TUBGCP3,ENSG00000126216,0.664489037239958,1.24190316927323e-06,0.26305602941934,0.0198893647421761,cis,Towards UnRx
TWISTNB,ENSG00000105849,-0.773362551029561,4.74887057396044e-14,-0.718773826731982,4.51076617286377e-16,cis,Towards UnRx
TXNIP,ENSG00000265972,0.628364462313485,0.000443437572534007,0.749089944957017,2.04918197367349e-08,trans,Towards UnRx
TXNL1,ENSG00000091164,-0.854117216204403,6.08487032209001e-19,0.151122926590391,0.120055020474633,trans,Away from UnRx
TXNRD1,ENSG00000198431,-0.792717689512054,2.62190435509822e-09,-0.00639312934221721,0.978445102160121,trans,Towards UnRx
U2AF1,ENSG00000160201,0.609369541189988,0.0023542782593334,0.119188679263154,0.471474579437745,trans,Towards UnRx
UBALD2,ENSG00000185262,0.615240178252734,2.09932813545355e-06,-0.067762321686997,0.603248591761894,trans,Away from UnRx
UBE2E2,ENSG00000182247,-0.747063343231038,2.82886743050951e-09,-0.366951658463979,0.00077467589444016,trans,Towards UnRx
UBE2E3,ENSG00000170035,-0.539353250964335,5.35977477219071e-10,-0.0192634752563811,0.865101911538581,trans,Towards UnRx
UBE2G2,ENSG00000184787,0.699062888509518,3.800910647303e-08,0.198572497034353,0.0562662318367539,trans,Towards UnRx
UBE2L6,ENSG00000156587,0.64112529696072,5.98174896646047e-05,0.241556274891575,0.0735044262391203,trans,Towards UnRx
UBE2N,ENSG00000177889,-0.571046340939369,6.39162111772059e-09,0.312490533463706,0.000742335193314342,trans,Away from UnRx
UBE2O,ENSG00000175931,0.726948970542999,2.02806954917925e-05,-0.0966958616979029,0.544408596628693,trans,Away from UnRx
UBE3C,ENSG00000009335,0.658375629360811,9.93787396956647e-14,0.453965554381073,8.80100062407364e-11,cis,Towards UnRx
UBL4A,ENSG00000102178,-0.748790852783747,3.01205461775783e-12,0.860387255758617,2.1835327446465e-16,cis,Away from UnRx
UBR3,ENSG00000144357,0.909187043689091,4.74952600427676e-10,0.630849354802891,8.06171313847283e-09,trans,Towards UnRx
UCHL1,ENSG00000154277,-2.96732032464499,1.69880867292718e-75,-1.61762478325553,5.00001002921058e-26,trans,Towards UnRx
UMAD1,ENSG00000219545,-0.578246146559079,0.00270131914960402,-0.951785978174208,3.46658867402218e-11,cis,Towards UnRx
UNG,ENSG00000076248,-0.524277718170523,0.000317107187809722,0.402644918083263,0.00141203804446996,trans,Away from UnRx
UPK1B,ENSG00000114638,-1.75627897436393,6.87412079816838e-29,0.471343175356027,0.00205991096320248,cis,Away from UnRx
UPK3A,ENSG00000100373,-0.712053388834146,4.75515128045107e-05,-1.59698978241702,9.14385627972144e-28,trans,Towards UnRx
UQCRC2,ENSG00000140740,0.540791182730295,4.01229311333111e-09,0.251002290087066,0.00080293256136382,trans,Towards UnRx
USP13,ENSG00000058056,-0.800026474843387,3.11708687048313e-07,-0.272286963926885,0.10182836208251,trans,Towards UnRx
USP18,ENSG00000184979,0.678943265423489,7.5044091009947e-05,0.475363713697801,0.000245685496787305,trans,Towards UnRx
USP25,ENSG00000155313,1.0438672323542,5.25661782902456e-12,1.53602476224632,1.05691614422443e-39,cis,Towards UnRx
USP42,ENSG00000106346,-0.72891750402107,4.86490759690543e-06,-1.34590818406451,2.19742051248579e-26,cis,Towards UnRx
USP43,ENSG00000154914,-0.702724836604422,1.68484794372011e-05,-0.0858602521071304,0.698131052858848,trans,Towards UnRx
USP53,ENSG00000145390,0.532739173015121,0.00422499614538865,-0.170218468288754,0.284105725439809,trans,Away from UnRx
USP7,ENSG00000187555,0.594674090854084,4.90318533864541e-07,0.264115455552624,0.00442332535961907,trans,Towards UnRx
USP9X,ENSG00000124486,0.910831456283564,2.36035533238091e-12,0.867556182595751,5.82650369206902e-17,cis,Towards UnRx
UTP20,ENSG00000120800,-0.789599189828006,5.81319088559581e-08,-0.346204847252216,0.00872513263001212,trans,Towards UnRx
VAX2,ENSG00000116035,1.04855881135786,4.07045887052212e-10,0.16655994598671,0.271942422150254,trans,Towards UnRx
VCL,ENSG00000035403,0.726805647051928,3.85896689842977e-07,0.670671681751339,2.16261802694523e-09,trans,Towards UnRx
VEGFA,ENSG00000112715,0.749667083235872,0.000267758570526224,-0.844845410968333,2.89097677320816e-06,cis,Away from UnRx
VEZT,ENSG00000028203,-0.502231366346626,6.94222582346626e-05,-0.0897076283789506,0.503169617535701,trans,Towards UnRx
VGF,ENSG00000128564,0.717083807718722,1.2883238214334e-05,-0.237919148426598,0.0932132559478439,cis,Away from UnRx
VILL,ENSG00000136059,-1.24876205099321,7.41760496073311e-14,-0.0231165013506251,0.972547310767593,trans,Towards UnRx
VIM,ENSG00000026025,-0.82362684406522,5.31026547722591e-11,-0.910366529004452,2.27099710761626e-16,cis,Towards UnRx
VKORC1L1,ENSG00000196715,-0.566055351441266,2.44331074046873e-06,-0.780918815290715,2.15526014296922e-16,cis,Towards UnRx
VMO1,ENSG00000182853,-2.12471731112554,6.32757162113712e-33,-0.171132866042779,0.368504438242254,trans,Towards UnRx
VPS29,ENSG00000111237,-0.64512726977034,1.48084372291022e-12,0.358439631832695,1.36364237012286e-05,trans,Away from UnRx
VPS37B,ENSG00000139722,-0.868071431182357,7.25041959723169e-10,-0.0671173620283663,0.694036381211145,trans,Towards UnRx
VPS4B,ENSG00000119541,-0.543194224220858,2.08218168682515e-05,-0.369819014258708,0.00058032544665914,trans,Towards UnRx
VPS50,ENSG00000004766,-0.559912636250778,0.000559847339632067,-0.667995171624122,2.40874572657401e-07,cis,Towards UnRx
VSIG10,ENSG00000176834,-0.572865765382377,0.000248538785332356,-0.386484624978193,0.00394426352674161,trans,Towards UnRx
VWA1,ENSG00000179403,0.862449754363067,1.98270593333131e-11,0.465640514164978,1.70717274325781e-06,cis,Towards UnRx
VWC2,ENSG00000188730,-0.788618837600786,9.56365979617908e-06,0.0230645025828104,0.908462948439555,cis,Away from UnRx
VWDE,ENSG00000146530,-0.630362912807236,0.00296922227796874,-0.908603995976477,3.33724682265555e-08,cis,Towards UnRx
WARS,ENSG00000140105,0.558370937900391,0.000300543652181326,0.648595806104151,1.5674233337134e-08,trans,Towards UnRx
WASHC3,ENSG00000120860,-0.632812706548546,4.92152642020574e-07,-0.0769852039814357,0.70320334005697,trans,Towards UnRx
WDFY2,ENSG00000139668,0.775995001781692,2.85938716151076e-07,0.785196541879711,3.6528473830267e-11,trans,Towards UnRx
WDR24,ENSG00000127580,-0.667581857974176,2.82095116579188e-05,-0.944206287124306,5.48908290121142e-11,cis,Towards UnRx
WDR27,ENSG00000184465,0.61591045947449,0.00133001924143625,0.31377440175046,0.044665574569314,cis,Towards UnRx
WDR35,ENSG00000118965,-0.635736102481155,0.000268492767151534,-0.278467074991392,0.0635401325213619,cis,Towards UnRx
WDR41,ENSG00000164253,-0.585113476666824,1.94677396771641e-05,-0.052561354446987,0.73441359280899,trans,Towards UnRx
WDR54,ENSG00000005448,-0.599861411078457,0.000456020398945439,0.0294741084138589,0.898748785038604,trans,Away from UnRx
WDR55,ENSG00000120314,0.5063569585885,0.00237132143932053,0.309118260150016,0.0207472342987213,trans,Towards UnRx
WDR90,ENSG00000161996,0.846658106701265,2.93303222621355e-07,-0.314761725661104,0.0224342056938597,cis,Away from UnRx
WFDC2,ENSG00000101443,-1.16871365754289,4.81529636777577e-12,-0.848638143811824,1.41836091761409e-07,trans,Towards UnRx
WIPI2,ENSG00000157954,-0.810680714771324,1.08275728852232e-16,-1.03093021722791,1.27619749446858e-38,cis,Towards UnRx
WNK1,ENSG00000060237,-0.571358822431419,1.77466906167281e-09,-0.258920735624814,0.0031408276642437,cis,Towards UnRx
WNK2,ENSG00000165238,-0.610508571190854,1.03006830641623e-05,0.340837787867996,0.0068590610026046,trans,Away from UnRx
WRB,ENSG00000182093,0.955731234954926,5.65468938589759e-13,1.05573070193972,6.92840675767809e-24,trans,Towards UnRx
WSB2,ENSG00000176871,-0.579059345505385,4.65581731747757e-05,-0.0579514726070837,0.714574431517039,trans,Towards UnRx
WWC3,ENSG00000047644,1.11225728685896,2.02299671879436e-14,0.708362271143619,2.9369599864533e-10,cis,Towards UnRx
XIST,ENSG00000229807,-0.834818563942765,1.2467794254987e-11,2.45975307600304,1.60725472912224e-62,cis,Away from UnRx
XPO6,ENSG00000169180,0.638108769155428,1.07844575431822e-05,0.13261458743338,0.302140741426413,trans,Towards UnRx
YARS,ENSG00000134684,-0.582888176297879,4.26636894595055e-06,-0.613132466823334,9.45809428243717e-09,cis,Towards UnRx
YME1L1,ENSG00000136758,-0.562685696504932,4.72435313278187e-08,-0.650593177863881,9.17673403142649e-15,cis,Towards UnRx
YTHDF1,ENSG00000149658,0.51094733564675,4.61075361047381e-05,0.198513047505501,0.05790712311457,trans,Towards UnRx
ZBED1,ENSG00000214717,1.1207444276966,6.44957005145412e-13,0.96391760458283,3.54600533242799e-16,cis,Towards UnRx
ZBTB18,ENSG00000179456,0.706703757290531,2.93969740168781e-06,-0.158451168946578,0.230048750210915,cis,Away from UnRx
ZBTB20,ENSG00000181722,-2.5219845605245,9.78719915756518e-64,-1.36162116791268,5.50784493125586e-21,cis,Towards UnRx
ZBTB48,ENSG00000204859,0.527911240833748,0.00844425389990979,-0.0732876278491133,0.837532303072751,cis,Away from UnRx
ZC3H12A,ENSG00000163874,-0.68412001726626,2.72329661386415e-05,-0.990932466148593,9.20364497251329e-13,cis,Towards UnRx
ZCCHC10,ENSG00000155329,0.627688494160295,0.000171530430469195,0.0532539253435114,0.791704755496514,trans,Towards UnRx
ZDHHC4,ENSG00000136247,-0.752234663000546,3.07291532439546e-09,-0.888045480384732,5.83703099044939e-19,cis,Towards UnRx
ZFAND2A,ENSG00000178381,-0.550660114640832,0.000456557836761787,-0.978505732796135,1.44913819639475e-15,cis,Towards UnRx
ZFC3H1,ENSG00000133858,0.623380849430829,0.000314136442987775,0.27926960146007,0.0494657622223469,trans,Towards UnRx
ZFP14,ENSG00000142065,0.50863658137763,0.00710266461396307,-0.0958433352022272,0.638520761995967,trans,Away from UnRx
ZFP57,ENSG00000204644,0.913171528711584,1.57997690640525e-13,1.39176297658073,9.32709535877593e-41,trans,Towards UnRx
ZFX,ENSG00000005889,0.784133257551562,1.48719229609827e-06,0.364700041915093,0.00567270650131727,cis,Towards UnRx
ZIC1,ENSG00000152977,0.51570711588726,0.0075929482395959,-0.000478851313504816,0.986479940929055,trans,Away from UnRx
ZNF12,ENSG00000164631,-0.79633408775987,1.07096145073581e-06,-1.29207529694625,2.20120073199949e-21,cis,Towards UnRx
ZNF148,ENSG00000163848,-0.72139724670922,4.52739203212856e-11,-0.772632611604784,1.22105723908512e-16,cis,Towards UnRx
ZNF24,ENSG00000172466,-0.664829304078531,1.48065555525262e-07,-0.100876117829755,0.464259646559196,trans,Towards UnRx
ZNF267,ENSG00000185947,0.69401546233141,9.46797306796107e-05,0.00125184272220968,0.999913668151682,trans,Towards UnRx
ZNF318,ENSG00000171467,0.518967569308421,0.00724238592463818,-0.0817777971685206,0.63983271975372,cis,Away from UnRx
ZNF37A,ENSG00000075407,-0.695939660084684,2.31928022739549e-05,-0.621574235931491,7.75963558317152e-06,cis,Towards UnRx
ZNF407,ENSG00000215421,-0.538526350241184,0.00720901479176976,-0.182022544175995,0.336610249983684,cis,Towards UnRx
ZNF420,ENSG00000197050,0.541091252706969,0.00663874337364928,0.584700452228253,0.000103480590821543,trans,Towards UnRx
ZNF469,ENSG00000225614,-0.542219183429209,0.00265757755045231,-0.454824734821326,0.00149900677449287,trans,Towards UnRx
ZNF48,ENSG00000180035,0.673326987950532,0.000741079274796432,0.221936255313583,0.314664586467289,trans,Towards UnRx
ZNF493,ENSG00000196268,0.77832232911138,1.18683765493667e-05,0.108268180573831,0.551392883459746,trans,Towards UnRx
ZNF514,ENSG00000144026,0.679020179515963,0.000314136442987775,0.142872131771187,0.391528561121651,trans,Towards UnRx
ZNF544,ENSG00000198131,0.565437272733642,0.000301080584627282,0.261329037384349,0.0415362093156188,trans,Towards UnRx
ZNF568,ENSG00000198453,0.61081174784419,0.00359328050279026,0.578320699985754,0.000220514301617531,trans,Towards UnRx
ZNF662,ENSG00000182983,0.527919884762331,0.00629263388990873,0.338039308968165,0.0224290367078136,trans,Towards UnRx
ZNF688,ENSG00000229809,0.832857055670344,1.10721725846908e-05,-0.113791440255162,0.460103668251365,trans,Away from UnRx
ZNF700,ENSG00000196757,0.545733118147495,0.00603126926965727,0.53246816928769,0.000266549828908987,trans,Towards UnRx
ZNF71,ENSG00000197951,0.580880309226513,0.00134586196630168,0.621226843012232,4.53082566621258e-06,trans,Towards UnRx
ZNF714,ENSG00000160352,0.548641859620092,0.000997337450306329,0.665051173842765,3.25087283450116e-07,trans,Towards UnRx
ZNF738,ENSG00000172687,0.52475079008515,0.0022213762343957,0.667439899583491,5.21151105057107e-07,trans,Towards UnRx
ZNF771,ENSG00000179965,0.676551189675813,0.000604085754205789,0.197394251949289,0.177449477705639,trans,Towards UnRx
ZNF827,ENSG00000151612,-0.897581209697505,7.3315045787463e-08,-0.52840677072996,0.00045743554626659,trans,Towards UnRx
ZNF93,ENSG00000184635,0.546720017052963,0.00363679755087306,0.451314102062772,0.00259027834061829,trans,Towards UnRx
ZNRD1,ENSG00000066379,0.773863508487375,1.51544448207063e-08,0.526010023771482,5.3333525446167e-07,trans,Towards UnRx
ZRSR2,ENSG00000169249,0.660467399598498,0.00125273758236486,0.233340309957609,0.189456904114381,cis,Towards UnRx
ZSCAN16,ENSG00000196812,0.512655496119713,0.0038673598163743,0.250403249505995,0.0759076381068824,trans,Towards UnRx
ZYX,ENSG00000159840,1.01895332980302,3.78737567051953e-11,0.0492321385418668,0.761638686109521,cis,Towards UnRx
